sentence#,token,pos,tag
46,C.,PROPN,O
46,",",PUNCT,O
46,Fullan,PROPN,O
46,",",PUNCT,O
46,A.,PROPN,O
46,",",PUNCT,O
46,Hinton,PROPN,O
46,",",PUNCT,O
46,L.,PROPN,O
46,M.,PROPN,O
46,",",PUNCT,O
46,Jones,PROPN,O
46,",",PUNCT,O
46,N.,PROPN,O
46,L.,PROPN,O
46,",",PUNCT,O
46,Kimmel,PROPN,O
46,",",PUNCT,O
46,B.,PROPN,O
46,E.,PROPN,O
46,",",PUNCT,O
46,Kronmal,PROPN,O
46,",",PUNCT,O
46,G.,PROPN,O
46,S.,PROPN,O
46,",",PUNCT,O
46,Lauer,PROPN,O
46,",",PUNCT,O
46,P.,PROPN,O
46,",",PUNCT,O
46,Lee,PROPN,O
46,",",PUNCT,O
46,V.,PROPN,O
46,K.,PROPN,O
46,",",PUNCT,O
46,Loeb,PROPN,O
46,",",PUNCT,O
46,D.,PROPN,O
46,B.,PROPN,O
46,",",PUNCT,O
46,Mapa,PROPN,O
46,",",PUNCT,O
46,F.,PROPN,O
46,A.,PROPN,O
46,",",PUNCT,O
46,McClelland,PROPN,O
46,",",PUNCT,O
46,E.,PROPN,O
46,",",PUNCT,O
46,Meyer,PROPN,O
46,",",PUNCT,O
46,N.,PROPN,O
46,C.,PROPN,O
46,",",PUNCT,O
46,Mintier,PROPN,O
46,",",PUNCT,O
46,G.,PROPN,O
46,A.,PROPN,O
46,",",PUNCT,O
46,Moeller,PROPN,O
46,",",PUNCT,O
46,N.,PROPN,O
46,",",PUNCT,O
46,Moore,PROPN,O
46,",",PUNCT,O
46,T.,PROPN,O
46,",",PUNCT,O
46,Morikang,PROPN,O
46,",",PUNCT,O
46,E.,PROPN,O
46,",",PUNCT,O
46,Prasss,PROPN,O
46,",",PUNCT,O
46,C.,PROPN,O
46,E,PROPN,O
46,.,PROPN,O
46,",",PUNCT,O
46,Quintana,PROPN,O
46,",",PUNCT,O
46,L.,PROPN,O
46,",",PUNCT,O
46,Starnes,PROPN,O
46,",",PUNCT,O
46,S.,PROPN,O
46,M,PROPN,O
46,.,PROPN,O
46,",",PUNCT,O
46,Schatzman,PROPN,O
46,",",PUNCT,O
46,R.,PROPN,O
46,C,PROPN,O
46,.,PUNCT,O
46,",",PUNCT,O
47,Brunke,PROPN,O
47,",",PUNCT,O
47,K.,PROPN,O
47,J,PROPN,O
47,.,PROPN,O
47,",",PUNCT,O
47,Drayna,PROPN,O
47,",",PUNCT,O
47,D.,PROPN,O
47,T.,PROPN,O
47,",",PUNCT,O
47,Risch,PROPN,O
47,",",PUNCT,O
47,N.,PROPN,O
47,J,PROPN,O
47,.,PUNCT,O
47,",",PUNCT,O
47,Bacon,PROPN,O
47,",",PUNCT,O
47,B.,PROPN,O
47,R,PROPN,O
47,.,PUNCT,O
47,",",PUNCT,O
47,and,CCONJ,O
47,Wolff,PROPN,O
47,",",PUNCT,O
47,R.,PROPN,O
47,R,PROPN,O
47,.,PUNCT,O
48,(,PUNCT,O
48,1996,NUM,O
48,),PUNCT,O
49,Nat,PROPN,O
49,.,PUNCT,O
49,Genet,PROPN,O
49,.,PUNCT,O
50,13,NUM,O
50,",",PUNCT,O
50,399,NUM,O
50,-,SYM,O
50,408,NUM,O
50,),PUNCT,O
50,.,PUNCT,O
51,At,ADP,O
51,the,DET,O
51,cell,NOUN,O
51,surface,NOUN,O
51,",",PUNCT,O
51,HFE,PROPN,O
51,complexes,NOUN,O
51,with,ADP,O
51,transferrin,NOUN,O
51,receptor,NOUN,O
51,(,PUNCT,O
51,TfR,NOUN,O
51,),PUNCT,O
51,",",PUNCT,O
51,increasing,VERB,O
51,the,DET,O
51,dissociation,NOUN,O
51,constant,NOUN,O
51,of,ADP,O
51,transferrin,NOUN,O
51,(,PUNCT,O
51,Tf,PROPN,O
51,),PUNCT,O
51,for,ADP,O
51,its,PRON,O
51,receptor,NOUN,O
51,10,NUM,O
51,-,NOUN,O
51,fold,ADJ,O
51,(,PUNCT,O
51,Gross,PROPN,O
51,",",PUNCT,O
51,C.,PROPN,O
51,N,PROPN,O
51,.,PUNCT,O
51,",",PUNCT,O
51,Irrinki,PROPN,O
51,",",PUNCT,O
51,A.,PROPN,O
51,",",PUNCT,O
51,Feder,PROPN,O
51,",",PUNCT,O
51,J.,PROPN,O
51,N,PROPN,O
51,.,PUNCT,O
51,",",PUNCT,O
51,and,CCONJ,O
51,Enns,PROPN,O
51,",",PUNCT,O
51,C.,PROPN,O
51,A,PROPN,O
51,.,PUNCT,O
51,(,PUNCT,O
51,1998,NUM,O
51,),PUNCT,O
51,J.,PROPN,O
51,Biol,PROPN,O
51,.,PUNCT,O
52,Chem,PROPN,O
52,.,PUNCT,O
53,273,NUM,O
53,",",PUNCT,O
53,22068,NUM,O
53,-,SYM,O
53,22074,NUM,O
53,;,PUNCT,O
54,Feder,PROPN,O
54,",",PUNCT,O
54,J.,PROPN,O
54,N.,PROPN,O
54,",",PUNCT,O
54,Penny,PROPN,O
54,",",PUNCT,O
54,D.,PROPN,O
54,M.,PROPN,O
54,",",PUNCT,O
54,Irrinki,PROPN,O
54,",",PUNCT,O
54,A.,PROPN,O
54,",",PUNCT,O
54,Lee,PROPN,O
54,",",PUNCT,O
54,V.,PROPN,O
54,K.,PROPN,O
54,",",PUNCT,O
54,Lebron,PROPN,O
54,",",PUNCT,O
54,J.,PROPN,O
54,A.,PROPN,O
54,",",PUNCT,O
54,Watson,PROPN,O
54,",",PUNCT,O
54,N.,PROPN,O
54,",",PUNCT,O
54,Tsuchihashi,PROPN,O
54,",",PUNCT,O
54,Z.,PROPN,O
54,",",PUNCT,O
54,Sigal,PROPN,O
54,",",PUNCT,O
54,E.,PROPN,O
54,",",PUNCT,O
54,Bjorkman,PROPN,O
54,",",PUNCT,O
54,P.,PROPN,O
54,J.,PROPN,O
54,",",PUNCT,O
54,and,CCONJ,O
54,Schatzman,PROPN,O
54,",",PUNCT,O
54,R.,PROPN,O
54,C.,PROPN,O
54,(,PUNCT,O
54,1998,NUM,O
54,),PUNCT,O
54,Proc,PROPN,O
54,.,PUNCT,O
55,Natl,PROPN,O
55,.,PUNCT,O
56,Acad,PROPN,O
56,.,PUNCT,O
57,Sci,PROPN,O
57,.,PUNCT,O
58,U,NOUN,O
58,S,PROPN,O
59,A,NOUN,O
59,95,NUM,O
59,",",PUNCT,O
59,1472,NUM,O
59,-,SYM,O
59,1477,NUM,O
59,),PUNCT,O
59,.,PUNCT,O
60,HFE,PROPN,O
60,does,AUX,O
60,not,PART,O
60,remain,VERB,O
60,at,ADP,O
60,the,DET,O
60,cell,NOUN,O
60,surface,NOUN,O
60,",",PUNCT,O
60,but,CCONJ,O
60,traffics,NOUN,O
60,with,ADP,O
60,TfR,NOUN,O
60,to,ADP,O
60,Tf,PROPN,O
60,-,PUNCT,O
60,positive,ADJ,O
60,internal,ADJ,O
60,compartments,NOUN,O
60,(,PUNCT,O
60,Gross,PROPN,O
60,et,PROPN,O
60,al,PROPN,O
60,.,PROPN,O
60,",",PUNCT,O
60,1998,NUM,O
60,),PUNCT,O
60,.,PUNCT,O
61,Using,VERB,O
61,a,DET,O
61,HeLa,PROPN,O
61,cell,NOUN,O
61,line,NOUN,O
61,in,ADP,O
61,which,PRON,O
61,the,DET,O
61,expression,NOUN,O
61,of,ADP,O
61,HFE,PROPN,O
61,is,AUX,O
61,controlled,VERB,O
61,by,ADP,O
61,tetracycline,NOUN,O
61,",",PUNCT,O
61,we,PRON,O
61,show,VERB,O
61,that,SCONJ,O
61,the,DET,O
61,expression,NOUN,O
61,of,ADP,O
61,HFE,PROPN,O
61,reduces,VERB,O
61,55Fe,NUM,O
61,uptake,NOUN,O
61,from,ADP,O
61,Tf,PROPN,O
61,by,ADP,O
61,33,NUM,O
61,%,NOUN,O
61,but,CCONJ,O
61,does,AUX,O
61,not,PART,O
61,affect,VERB,O
61,the,DET,O
61,endocytic,ADJ,O
61,or,CCONJ,O
61,exocytic,ADJ,O
61,rates,NOUN,O
61,of,ADP,O
61,TfR,NOUN,O
61,cycling,NOUN,O
61,.,PUNCT,O
62,Therefore,ADV,O
62,",",PUNCT,O
62,HFE,PROPN,O
62,appears,VERB,O
62,to,PART,O
62,reduce,VERB,O
62,cellular,ADJ,O
62,acquisition,NOUN,O
62,of,ADP,O
62,iron,NOUN,O
62,from,ADP,O
62,Tf,PROPN,O
62,within,ADP,O
62,endocytic,ADJ,O
62,compartments,NOUN,O
62,.,PUNCT,O
63,HFE,PROPN,O
63,specifically,ADV,O
63,reduces,VERB,O
63,iron,NOUN,O
63,uptake,NOUN,O
63,from,ADP,O
63,Tf,PROPN,O
63,",",PUNCT,O
63,as,ADP,O
63,non,ADJ,O
63,-,ADJ,O
63,Tf,ADJ,O
63,-,PUNCT,O
63,mediated,VERB,O
63,iron,NOUN,O
63,uptake,NOUN,O
63,from,ADP,O
63,Fe,PROPN,O
63,-,PUNCT,O
63,nitrilotriacetic,ADJ,O
63,acid,NOUN,O
63,is,AUX,O
63,not,PART,O
63,altered,VERB,O
63,.,PUNCT,O
64,These,DET,O
64,results,NOUN,O
64,explain,VERB,O
64,the,DET,O
64,decreased,VERB,O
64,ferritin,NOUN,O
64,levels,NOUN,O
64,seen,VERB,O
64,in,ADP,O
64,our,PRON,O
64,HeLa,PROPN,O
64,cell,NOUN,O
64,system,NOUN,O
64,and,CCONJ,O
64,demonstrate,VERB,O
64,the,DET,O
64,specific,ADJ,O
64,control,NOUN,O
64,of,ADP,O
64,HFE,PROPN,O
64,over,ADP,O
64,the,DET,O
64,Tf,PROPN,O
64,-,PUNCT,O
64,mediated,VERB,O
64,pathway,NOUN,O
64,of,ADP,O
64,iron,NOUN,O
64,uptake,NOUN,O
64,.,PUNCT,O
65,These,DET,O
65,results,NOUN,O
65,also,ADV,O
65,have,VERB,O
65,implications,NOUN,O
65,for,ADP,O
65,the,DET,O
65,understanding,NOUN,O
65,of,ADP,O
65,cellular,ADJ,O
65,iron,NOUN,O
65,homeostasis,NOUN,O
65,in,ADP,O
65,organs,NOUN,O
65,such,ADJ,O
65,as,ADP,O
65,the,DET,O
65,liver,NOUN,O
65,",",PUNCT,O
65,pancreas,NOUN,O
65,",",PUNCT,O
65,heart,NOUN,O
65,",",PUNCT,O
65,and,CCONJ,O
65,spleen,NOUN,O
65,that,PRON,O
65,are,AUX,O
65,iron,NOUN,O
65,loaded,VERB,O
65,in,ADP,O
65,hereditary,ADJ,O
65,hemochromatotic,ADJ,O
65,individuals,NOUN,O
65,lacking,VERB,O
65,functional,ADJ,O
65,HFE,PROPN,O
65,.,PUNCT,O
66,Mutation,NOUN,O
66,and,CCONJ,O
66,haplotype,VERB,O
66,studies,NOUN,O
66,of,ADP,O
66,familial,ADJ,O
66,Mediterranean,PROPN,O
66,fever,NOUN,O
66,reveal,VERB,O
66,new,ADJ,O
66,ancestral,ADJ,O
66,relationships,NOUN,O
66,and,CCONJ,O
66,evidence,NOUN,O
66,for,ADP,O
66,a,DET,O
66,high,ADJ,O
66,carrier,NOUN,O
66,frequency,NOUN,O
66,with,ADP,O
66,reduced,VERB,O
66,penetrance,NOUN,O
66,in,ADP,O
66,the,DET,O
66,Ashkenazi,ADJ,O
66,Jewish,ADJ,O
66,population,NOUN,O
66,.,PUNCT,O
67,Familial,ADJ,O
67,Mediterranean,PROPN,O
67,fever,NOUN,O
67,(,PUNCT,O
67,FMF,PROPN,O
67,),PUNCT,O
67,is,AUX,O
67,a,DET,O
67,recessive,ADJ,B-DiseaseClass
67,disorder,NOUN,L-DiseaseClass
67,characterized,VERB,O
67,by,ADP,O
67,episodes,NOUN,O
67,of,ADP,O
67,fever,NOUN,O
67,with,ADP,O
67,serositis,NOUN,U-DiseaseClass
67,or,CCONJ,O
67,synovitis,NOUN,U-DiseaseClass
67,.,PUNCT,O
68,The,DET,O
68,FMF,PROPN,O
68,gene,NOUN,O
68,(,PUNCT,O
68,MEFV,PROPN,O
68,),PUNCT,O
68,was,AUX,O
68,cloned,VERB,O
68,recently,ADV,O
68,",",PUNCT,O
68,and,CCONJ,O
68,four,NUM,O
68,missense,NOUN,O
68,mutations,NOUN,O
68,were,AUX,O
68,identified,VERB,O
68,.,PUNCT,O
69,Here,ADV,O
69,we,PRON,O
69,present,VERB,O
69,data,NOUN,O
69,from,ADP,O
69,non,ADJ,O
69,-,ADJ,O
69,Ashkenazi,ADJ,O
69,Jewish,ADJ,O
69,and,CCONJ,O
69,Arab,ADJ,O
69,patients,NOUN,O
69,in,ADP,O
69,whom,PRON,O
69,we,PRON,O
69,had,AUX,O
69,not,PART,O
69,originally,ADV,O
69,found,VERB,O
69,mutations,NOUN,O
69,and,CCONJ,O
69,from,ADP,O
69,a,DET,O
69,new,ADJ,O
69,",",PUNCT,O
69,more,ADV,O
69,ethnically,ADV,O
69,diverse,ADJ,O
69,panel,NOUN,O
69,.,PUNCT,O
70,Among,ADP,O
70,90,NUM,O
70,symptomatic,ADJ,O
70,mutation,NOUN,O
70,-,PUNCT,O
70,positive,ADJ,O
70,individuals,NOUN,O
70,",",PUNCT,O
70,11,NUM,O
70,mutations,NOUN,O
70,accounted,VERB,O
70,for,ADP,O
70,79,NUM,O
70,%,NOUN,O
70,of,ADP,O
70,carrier,NOUN,O
70,chromosomes,NOUN,O
70,.,PUNCT,O
71,Of,ADP,O
71,the,DET,O
71,two,NUM,O
71,mutations,NOUN,O
71,that,PRON,O
71,are,AUX,O
71,novel,ADJ,O
71,",",PUNCT,O
71,one,NUM,O
71,alters,NOUN,O
71,the,DET,O
71,same,ADJ,O
71,residue,NOUN,O
71,(,PUNCT,O
71,680,NUM,O
71,),PUNCT,O
71,as,ADP,O
71,a,DET,O
71,previously,ADV,O
71,known,VERB,O
71,mutation,NOUN,O
71,",",PUNCT,O
71,and,CCONJ,O
71,the,DET,O
71,other,ADJ,O
71,(,PUNCT,O
71,P369S,PROPN,O
71,),PUNCT,O
71,is,AUX,O
71,located,VERB,O
71,in,ADP,O
71,exon,ADJ,O
71,3,NUM,O
71,.,PUNCT,O
72,Consistent,ADJ,O
72,with,ADP,O
72,another,DET,O
72,recent,ADJ,O
72,report,NOUN,O
72,",",PUNCT,O
72,the,DET,O
72,E148Q,PROPN,O
72,mutation,NOUN,O
72,was,AUX,O
72,observed,VERB,O
72,in,ADP,O
72,patients,NOUN,O
72,of,ADP,O
72,several,ADJ,O
72,ethnicities,NOUN,O
72,and,CCONJ,O
72,on,ADP,O
72,multiple,ADJ,O
72,microsatellite,NOUN,O
72,haplotypes,NOUN,O
72,",",PUNCT,O
72,but,CCONJ,O
72,haplotype,NOUN,O
72,data,NOUN,O
72,indicate,VERB,O
72,an,DET,O
72,ancestral,ADJ,O
72,relationships,NOUN,O
72,between,ADP,O
72,non,ADJ,O
72,-,ADJ,O
72,Jewish,ADJ,O
72,Italian,ADJ,O
72,and,CCONJ,O
72,Ashkenazi,ADJ,O
72,Jewish,ADJ,O
72,patients,NOUN,O
72,with,ADP,O
72,FMF,PROPN,O
72,and,CCONJ,O
72,other,ADJ,O
72,affected,ADJ,O
72,populations,NOUN,O
72,.,PUNCT,O
73,Among,ADP,O
73,approximately,ADV,O
73,200,NUM,O
73,anonymous,ADJ,O
73,Ashkenazi,PROPN,O
73,Jewish,ADJ,O
73,DNA,NOUN,O
73,samples,NOUN,O
73,",",PUNCT,O
73,the,DET,O
73,MEFV,ADJ,O
73,carrier,NOUN,O
73,frequency,NOUN,O
73,was,AUX,O
73,21,NUM,O
73,%,NOUN,O
73,",",PUNCT,O
73,with,ADP,O
73,E148Q,INTJ,O
73,the,DET,O
73,most,ADV,O
73,common,ADJ,O
73,mutation,NOUN,O
73,.,PUNCT,O
74,Several,ADJ,O
74,lines,NOUN,O
74,of,ADP,O
74,evidence,NOUN,O
74,indicate,VERB,O
74,reduced,VERB,O
74,penetrance,NOUN,O
74,among,ADP,O
74,Ashkenazi,PROPN,O
74,Jews,PROPN,O
74,",",PUNCT,O
74,especially,ADV,O
74,for,ADP,O
74,E148Q,PROPN,O
74,",",PUNCT,O
74,P369S,PROPN,O
74,",",PUNCT,O
74,and,CCONJ,O
74,K695R.,NUM,O
74,Nevertheless,ADV,O
74,",",PUNCT,O
74,E148Q,PROPN,O
74,helps,VERB,O
74,account,VERB,O
74,for,ADP,O
74,recessive,ADJ,O
74,inheritance,NOUN,O
74,in,ADP,O
74,an,DET,O
74,Ashkenazi,PROPN,O
74,family,NOUN,O
74,previously,ADV,O
74,reported,VERB,O
74,as,ADP,O
74,an,DET,O
74,unusual,ADJ,O
74,case,NOUN,O
74,of,ADP,O
74,dominantly,ADV,O
74,inherited,VERB,O
74,FMF,PROPN,O
74,.,PUNCT,O
75,The,DET,O
75,presence,NOUN,O
75,of,ADP,O
75,three,NUM,O
75,frequent,ADJ,O
75,MEFV,ADJ,O
75,mutations,NOUN,O
75,in,ADP,O
75,multiple,ADJ,O
75,Mediterranean,PROPN,O
75,populations,NOUN,O
75,strongly,ADV,O
75,suggests,VERB,O
75,a,DET,O
75,heterozygote,NOUN,O
75,advantage,NOUN,O
75,in,ADP,O
75,this,DET,O
75,geographic,ADJ,O
75,region,NOUN,O
75,.,PUNCT,O
76,Mutational,ADJ,O
76,analysis,NOUN,O
76,and,CCONJ,O
76,genotype,NOUN,O
76,-,PUNCT,O
76,phenotype,NOUN,O
76,correlation,NOUN,O
76,of,ADP,O
76,29,NUM,O
76,unrelated,ADJ,O
76,Japanese,ADJ,O
76,patients,NOUN,O
76,with,ADP,O
76,X,NOUN,O
76,-,ADJ,O
76,linked,VERB,O
76,adrenoleukodystrophy,NOUN,O
76,.,PUNCT,O
77,BACKGROUND,PROPN,O
77, ,SPACE,O
77,X,NOUN,O
77,-,ADJ,O
77,linked,VERB,O
77,adrenoleukodystrophy,NOUN,O
77,(,PUNCT,O
77,ALD,PROPN,O
77,),PUNCT,O
77,is,AUX,O
77,an,DET,O
77,inherited,VERB,B-DiseaseClass
77,disease,NOUN,L-DiseaseClass
77,characterized,VERB,O
77,by,ADP,O
77,progressive,ADJ,O
77,neurologic,ADJ,O
77,dysfunction,NOUN,O
77,",",PUNCT,O
77,occasionally,ADV,O
77,associated,VERB,O
77,with,ADP,O
77,adrenal,ADJ,B-DiseaseClass
77,insufficiency,NOUN,L-DiseaseClass
77,.,PUNCT,O
78,The,DET,O
78,classic,ADJ,O
78,form,NOUN,O
78,of,ADP,O
78,ALD,PROPN,O
78,usually,ADV,O
78,has,AUX,O
78,onset,VERB,O
78,in,ADP,O
78,childhood,NOUN,O
78,(,PUNCT,O
78,childhood,NOUN,O
78,cerebral,PROPN,O
78,ALD,PROPN,O
78,),PUNCT,O
78,",",PUNCT,O
78,with,ADP,O
78,rapid,ADJ,O
78,neurologic,ADJ,B-DiseaseClass
78,deterioration,NOUN,L-DiseaseClass
78,leading,VERB,O
78,to,ADP,O
78,a,DET,O
78,vegetative,ADJ,O
78,state,NOUN,O
78,.,PUNCT,O
79,Adult,NOUN,O
79,-,PUNCT,O
79,onset,NOUN,O
79,cerebral,ADJ,O
79,ALD,PROPN,O
79,also,ADV,O
79,presents,VERB,O
79,with,ADP,O
79,rapidly,ADV,O
79,progressive,ADJ,O
79,neurologic,ADJ,B-DiseaseClass
79,dysfunction,NOUN,L-DiseaseClass
79,.,PUNCT,O
80,Milder,NOUN,O
80,phenotypes,NOUN,O
80,such,ADJ,O
80,as,ADP,O
80,adrenomyeloneuropathy,ADJ,O
80,and,CCONJ,O
80,Addison,PROPN,O
80,disease,NOUN,O
80,only,ADV,O
80,also,ADV,O
80,have,AUX,O
80,been,AUX,O
80,recognized,VERB,O
80,.,PUNCT,O
81,Despite,SCONJ,O
81,discovery,NOUN,O
81,of,ADP,O
81,the,DET,O
81,causative,ADJ,O
81,gene,NOUN,O
81,",",PUNCT,O
81,a,DET,O
81,molecular,ADJ,O
81,basis,NOUN,O
81,for,ADP,O
81,the,DET,O
81,diverse,ADJ,O
81,clinical,ADJ,O
81,presentations,NOUN,O
81,remains,VERB,O
81,to,PART,O
81,be,AUX,O
81,elucidated,ADJ,O
81,.,PUNCT,O
82,OBJECTIVES,PROPN,O
82, ,SPACE,O
82,To,PART,O
82,conduct,VERB,O
82,mutational,ADJ,O
82,analyses,NOUN,O
82,in,ADP,O
82,29,NUM,O
82,Japanese,ADJ,O
82,patients,NOUN,O
82,with,ADP,O
82,ALD,PROPN,O
82,from,ADP,O
82,29,NUM,O
82,unrelated,ADJ,O
82,families,NOUN,O
82,",",PUNCT,O
82,to,PART,O
82,obtain,VERB,O
82,knowledge,NOUN,O
82,of,ADP,O
82,the,DET,O
82,spectrum,NOUN,O
82,of,ADP,O
82,mutations,NOUN,O
82,in,ADP,O
82,this,DET,O
82,gene,NOUN,O
82,",",PUNCT,O
82,and,CCONJ,O
82,to,PART,O
82,study,VERB,O
82,genotype,NOUN,O
82,-,PUNCT,O
82,phenotype,NOUN,O
82,correlations,NOUN,O
82,in,ADP,O
82,Japanese,ADJ,O
82,patients,NOUN,O
82,.,PUNCT,O
83,METHODS,PROPN,O
83, ,SPACE,O
83,The,DET,O
83,29,NUM,O
83,patients,NOUN,O
83,comprised,VERB,O
83,13,NUM,O
83,patients,NOUN,O
83,with,ADP,O
83,childhood,NOUN,O
83,cerebral,PROPN,O
83,ALD,PROPN,O
83,",",PUNCT,O
83,11,NUM,O
83,patients,NOUN,O
83,with,ADP,O
83,adult,NOUN,O
83,-,PUNCT,O
83,onset,NOUN,O
83,cerebral,ADJ,O
83,ALD,PROPN,O
83,",",PUNCT,O
83,and,CCONJ,O
83,5,NUM,O
83,patients,NOUN,O
83,with,ADP,O
83,adrenomyeloneuropathy,ADJ,O
83,.,PUNCT,O
84,We,PRON,O
84,conducted,VERB,O
84,detailed,ADJ,O
84,mutational,ADJ,O
84,analyses,NOUN,O
84,of,ADP,O
84,29,NUM,O
84,unrelated,ADJ,O
84,Japanese,ADJ,O
84,patients,NOUN,O
84,with,ADP,O
84,ALD,PROPN,O
84,by,ADP,O
84,genomic,ADJ,O
84,Southern,ADJ,O
84,blot,NOUN,O
84,analysis,NOUN,O
84,and,CCONJ,O
84,direct,ADJ,O
84,nucleotide,NOUN,O
84,sequence,NOUN,O
84,analysis,NOUN,O
84,of,ADP,O
84,reverse,ADJ,O
84,transcriptase,NOUN,O
84,-,PUNCT,O
84,polymerase,NOUN,O
84,chain,NOUN,O
84,reaction,NOUN,O
84,products,NOUN,O
84,derived,VERB,O
84,from,ADP,O
84,total,ADJ,O
84,RNA,PROPN,O
84,that,PRON,O
84,was,AUX,O
84,extracted,VERB,O
84,from,ADP,O
84,cultured,ADJ,O
84,skin,NOUN,O
84,fibroblasts,NOUN,O
84,",",PUNCT,O
84,lymphoblastoid,NOUN,O
84,cells,NOUN,O
84,",",PUNCT,O
84,or,CCONJ,O
84,peripheral,ADJ,O
84,blood,NOUN,O
84,leukocytes,NOUN,O
84,.,PUNCT,O
85,RESULTS,PROPN,O
85, ,SPACE,O
85,Three,NUM,O
85,patients,NOUN,O
85,with,ADP,O
85,adult,NOUN,O
85,-,PUNCT,O
85,onset,NOUN,O
85,cerebral,ADJ,O
85,ALD,PROPN,O
85,were,AUX,O
85,identified,VERB,O
85,as,ADP,O
85,having,VERB,O
85,large,ADJ,O
85,genomic,ADJ,O
85,rearrangements,NOUN,O
85,.,PUNCT,O
86,The,DET,O
86,remaining,VERB,O
86,26,NUM,O
86,patients,NOUN,O
86,were,AUX,O
86,identified,VERB,O
86,as,ADP,O
86,having,VERB,O
86,21,NUM,O
86,independent,ADJ,O
86,mutations,NOUN,O
86,",",PUNCT,O
86,including,VERB,O
86,12,NUM,O
86,novel,ADJ,O
86,mutations,NOUN,O
86,resulting,VERB,O
86,in,ADP,O
86,small,ADJ,O
86,nucleotide,NOUN,O
86,alterations,NOUN,O
86,in,ADP,O
86,the,DET,O
86,ALD,PROPN,O
86,gene,NOUN,O
86,.,PUNCT,O
87,Eighteen,NUM,O
87,(,PUNCT,O
87,69,NUM,O
87,%,NOUN,O
87,),PUNCT,O
87,of,ADP,O
87,26,NUM,O
87,mutations,NOUN,O
87,were,AUX,O
87,missense,NOUN,O
87,mutations,NOUN,O
87,.,PUNCT,O
88,Most,ADJ,O
88,missense,NOUN,O
88,mutations,NOUN,O
88,involved,VERB,O
88,amino,ADJ,O
88,acids,NOUN,O
88,conserved,VERB,O
88,in,ADP,O
88,homologous,ADJ,O
88,gene,NOUN,O
88,products,NOUN,O
88,",",PUNCT,O
88,including,VERB,O
88,PMP70,PROPN,O
88,",",PUNCT,O
88,mALDRP,NOUN,O
88,",",PUNCT,O
88,and,CCONJ,O
88,Pxa1p,PROPN,O
88,.,PUNCT,O
89,The,DET,O
89,AG,PROPN,O
89,dinucleotide,NOUN,O
89,deletion,NOUN,O
89,at,ADP,O
89,position,NOUN,O
89,1081,NUM,O
89,-,SYM,O
89,1082,NUM,O
89,",",PUNCT,O
89,which,PRON,O
89,has,AUX,O
89,been,AUX,O
89,reported,VERB,O
89,previously,ADV,O
89,to,PART,O
89,be,AUX,O
89,the,DET,O
89,most,ADV,O
89,common,ADJ,O
89,mutation,NOUN,O
89,in,ADP,O
89,white,ADJ,O
89,patients,NOUN,O
89,(,PUNCT,O
89,12,NUM,O
89,%,NOUN,O
89,-17,NOUN,O
89,%,NOUN,O
89,),PUNCT,O
89,",",PUNCT,O
89,was,AUX,O
89,also,ADV,O
89,identified,VERB,O
89,as,ADP,O
89,the,DET,O
89,most,ADV,O
89,common,ADJ,O
89,mutation,NOUN,O
89,in,ADP,O
89,Japanese,ADJ,O
89,patients,NOUN,O
89,(,PUNCT,O
89,12,NUM,O
89,%,NOUN,O
89,),PUNCT,O
89,.,PUNCT,O
90,All,DET,O
90,phenotypes,NOUN,O
90,were,AUX,O
90,associated,VERB,O
90,with,ADP,O
90,mutations,NOUN,O
90,resulting,VERB,O
90,in,ADP,O
90,protein,NOUN,O
90,truncation,NOUN,O
90,or,CCONJ,O
90,subtle,ADJ,O
90,amino,ADJ,O
90,acid,NOUN,O
90,changes,NOUN,O
90,.,PUNCT,O
91,There,PRON,O
91,were,VERB,O
91,no,DET,O
91,differences,NOUN,O
91,in,ADP,O
91,phenotypic,ADJ,O
91,expressions,NOUN,O
91,between,ADP,O
91,missense,NOUN,O
91,mutations,NOUN,O
91,involving,VERB,O
91,conserved,VERB,O
91,amino,ADJ,O
91,acids,NOUN,O
91,and,CCONJ,O
91,those,PRON,O
91,involving,VERB,O
91,nonconserved,ADJ,O
91,amino,ADJ,O
91,acids,NOUN,O
91,.,PUNCT,O
92,CONCLUSIONS,NOUN,O
92, ,SPACE,O
92,There,PRON,O
92,are,VERB,O
92,no,DET,O
92,obvious,ADJ,O
92,correlations,NOUN,O
92,between,ADP,O
92,the,DET,O
92,phenotypes,NOUN,O
92,of,ADP,O
92,patients,NOUN,O
92,with,ADP,O
92,ALD,PROPN,O
92,and,CCONJ,O
92,their,PRON,O
92,genotypes,NOUN,O
92,",",PUNCT,O
92,suggesting,VERB,O
92,that,SCONJ,O
92,other,ADJ,O
92,genetic,ADJ,O
92,or,CCONJ,O
92,environmental,ADJ,O
92,factors,NOUN,O
92,modify,VERB,O
92,the,DET,O
92,phenotypic,ADJ,O
92,expressions,NOUN,O
92,of,ADP,O
92,ALD,PROPN,O
92,..,PUNCT,O
93,Genotype,NOUN,O
93,and,CCONJ,O
93,phenotype,VERB,O
93,in,ADP,O
93,patients,NOUN,O
93,with,ADP,O
93,dihydropyrimidine,ADJ,O
93,dehydrogenase,NOUN,O
93,deficiency,NOUN,O
93,.,PUNCT,O
94,Dihydropyrimidine,ADJ,O
94,dehydrogenase,NOUN,O
94,(,PUNCT,O
94,DPD,PROPN,O
94,),PUNCT,O
